"ape1","ape2","ape3","ape4","ape5","model","crop","n_iteration","Yt","Y(t+1)","Y(t+2)","Y(t+3)","Y(t+4)","Y(t+5)"
14.4362701876458,10.2371847831219,2.58124658364791,5.26302316177024,3.49811799191177,"modelCornSlide","Corn",1,1993,121.500496333543,131.182249891915,128.22655822956,125.052809426463,147.647879472375
82.0539860988489,18.9310006771938,6.92339468215703,51.2782254002765,43.4081245858081,"modelWheatSlide","Wheat",1,1993,50.9751161076777,38.057920216702,44.907825766506,48.4090321280885,58.7973310801813
16.9542635061448,8.93980243553979,2.94088555796288,7.02611128479461,15.0715175334423,"modelSoySlide","Soy",1,1993,46.7817054024579,36.8793800136064,36.8824634879741,41.7401834010699,48.3300373640458
20.4238269477526,15.2629426725282,4.23212238220548,8.63807740199627,9.92347421300766,"modelCornSlide","Corn",2,1994,143.304354067826,144.07867834066,137.586401544511,166.216258425054,164.885211319511
19.3632296053805,34.6255134914383,3.78749131546784,14.350290847807,13.4723119480292,"modelWheatSlide","Wheat",2,1994,25.8037665262783,27.4572843335959,30.7880027790503,35.1163807523991,34.6110752207883
16.2598273944756,10.0528899431916,2.34501605927009,4.72957064376147,2.57077882568519,"modelSoySlide","Soy",2,1994,33.9147699052374,34.1799018215872,38.0854437368847,43.9864196703798,43.0797271067878
3.77711681261246,9.11045251875075,4.48279609968971,3.80146654714821,3.24543422528685,"modelCornSlide","Corn",3,1995,129.721396015766,119.974202675249,146.141321967475,144.297800179278,149.705879626666
16.0552270324001,16.314832483247,6.35305288150006,5.54916290004154,16.1284426925656,"modelWheatSlide","Wheat",3,1995,35.2568046463919,37.2207463946391,43.604751681415,42.2196651600166,41.0970630806429
1.54284317352886,6.80683769479576,14.5567264188902,12.1789087495461,5.68499005707759,"modelSoySlide","Soy",3,1995,37.413719594059,41.6546667009703,48.1138250959339,47.1151416748094,43.3308459234018
7.15779910888246,5.48634166591385,4.08084787171384,1.3270328270974,5.07096094193846,"modelCornSlide","Corn",4,1996,122.551705176275,144.605897251152,143.878728192429,146.924197599291,123.40775077548
23.1535744282423,11.1125201729208,10.5521895816532,11.9733454445006,6.97738085306407,"modelWheatSlide","Wheat",4,1996,39.4091438170375,45.5561332708975,44.2208758326613,43.1330607321947,40.9299524246518
7.66606329647778,15.197741654901,12.8430229158874,6.27451387231964,5.87226920569321,"modelSoySlide","Soy",4,1996,41.9897646856263,48.3830514950584,47.3940696246727,43.5725506876511,39.1727396061065
1.78355182342494,0.319611986782794,5.17032334666492,1.43449716320338,2.74647011182415,"modelCornSlide","Corn",5,1997,150.27116571016,149.520582019826,152.496968852664,128.135153687836,152.688041924436
3.26934270384038,2.84753043089733,18.0215685943917,13.1480602031527,25.8036439014826,"modelWheatSlide","Wheat",5,1997,42.3404305085746,41.1390121723589,40.1694313887481,38.2148535106128,42.7732389265041
11.1499796201799,8.88534081846304,2.84270515831777,2.48669865381303,14.858842640337,"modelSoySlide","Soy",5,1997,46.6829914404756,45.7318431437545,42.1655091149103,37.9200785019108,49.9635965485466
0.666733400919933,6.2358488668252,0.436116473697483,1.8271657748736,19.216261985589,"modelCornSlide","Corn",6,1998,151.00010010138,154.041980856897,129.433048584193,154.131349733448,117.94425750104
2.02915626055562,18.6597685297753,13.7833362007304,24.787088639953,12.2840541789682,"modelWheatSlide","Wheat",6,1998,40.8116625042222,39.8567134204101,37.9353320716786,42.427610137584,50.8752485761985
3.40780231429486,2.36528744889685,2.41265232294298,9.050380567678,21.4707295402019,"modelSoySlide","Soy",6,1998,43.4312769720038,40.0302321459523,36.1073186405111,47.4369155469399,38.8706334528646
6.08710811407916,0.564799350115838,2.10134575988997,19.1810079981944,24.4059269179436,"modelCornSlide","Corn",7,1999,153.826306765415,129.265760844849,153.700887156973,117.995728322636,120.19457620047
18.9565627074792,14.286094142703,24.3918097201876,13.7892532424014,1.18072550427687,"modelWheatSlide","Wheat",7,1999,39.7112842733352,37.7141185772107,42.2932153048638,50.0022331194072,55.6493990273523
3.58275548751767,3.61774174844058,7.20864410967505,20.1798293006884,31.6433784463961,"modelSoySlide","Soy",7,1999,39.5310702501178,35.661435553077,46.6357601877086,38.4575453762203,43.4423148873107
3.67235750847076,4.93490782233621,21.8739287544255,26.8821732906788,3.4248437568269,"modelCornSlide","Corn",8,2000,125.225935238988,149.252194718932,114.064064018539,116.257344467821,168.040771863121
7.29985928026184,34.8002187643127,5.07775611694467,11.9659267313523,27.5594506688645,"modelWheatSlide","Wheat",8,2000,40.7880619166848,45.8320743798663,55.0549014521721,61.5812597022438,52.2993747742344
1.9144703037864,9.22046340845446,22.3544756439988,34.0930888725754,17.1313305589744,"modelSoySlide","Soy",8,2000,36.291645987599,47.5109015826777,39.1534322060796,44.2507193279499,53.2947554043333
3.07725283496733,20.0108965650518,25.1749091167937,1.54831894194261,6.62838618403776,"modelCornSlide","Corn",9,2001,152.168713049101,116.784091015024,118.971894504298,171.30592504102,171.671701756301
38.8603519476387,1.77099653298458,15.8573124425662,31.3405091123807,2.83589112333198,"modelWheatSlide","Wheat",9,2001,47.2125196621972,56.9728220108689,63.7215218434114,53.8496087360761,48.332868827966
10.2046812887181,23.7500026389962,35.5336361233084,18.1976714279984,5.8464045950729,"modelSoySlide","Soy",9,2001,47.9390363605924,39.6000008444788,44.7260999206918,53.7799404997393,47.1016500448074
19.4099744699229,24.5294952770289,0.14606313078584,8.22295064429596,11.7339692101585,"modelCornSlide","Corn",10,2002,117.661437273912,119.998102509524,174.254149847567,174.238950537316,163.131595046831
13.3199882362711,1.42987074285895,15.6737945889878,8.71927519326342,18.7161469561916,"modelWheatSlide","Wheat",10,2002,50.2744068229627,55.7864289085724,47.426255781485,42.9019406591662,39.016249461028
20.1896210430851,30.9697744820279,12.6815945431004,1.60515458403967,6.08952555123897,"modelSoySlide","Soy",10,2002,38.4606787337872,43.2200255790692,51.2701255171107,45.2142937898977,39.9119516407234
14.4623395742029,8.56496910103453,18.6323301301995,23.126368015491,0.915241244198896,"modelCornSlide","Corn",11,2003,136.004880077017,188.9030462358,190.998051509621,179.764497302617,163.482690815602
11.8016811780081,21.0953435126199,5.45398227901666,16.4404493171055,1.82127059184132,"modelWheatSlide","Wheat",11,2003,61.4909246479045,49.6490908401742,44.4366283288622,40.1085843277894,54.9800884685689
19.8799677858399,5.52903070820972,5.89291426910839,13.3962061127648,6.50002691517822,"modelSoySlide","Soy",11,2003,39.5603893693272,48.0157089722354,41.8776531502468,36.8066124020749,40.4700102277677
19.4005110110896,30.6769223810753,35.7779361264987,11.5955310418901,8.92282140578598,"modelCornSlide","Corn",12,2004,207.756889159296,210.389845033531,198.235786744688,180.784760287862,189.525709246068
17.4347966512745,7.93853994062842,18.3662181236603,5.44078702611433,7.28121424173342,"modelWheatSlide","Wheat",12,2004,48.1482666270226,43.2688862279046,39.1842153006431,52.953159265376,56.8590435481187
3.76375487504171,14.2545894618109,21.0184560655474,3.21306654303522,3.21219128043843,"modelSoySlide","Soy",12,2004,43.787491531856,38.1567076894941,33.5671561721424,36.7790347136466,41.2848765121754
17.7123688787533,22.7571299898737,2.25814447442151,0.804087697946933,16.8278746779866,"modelCornSlide","Corn",13,2005,189.516913894793,179.225409785216,165.658194048563,172.600887405572,206.785338180036
13.4308670329485,23.117234139146,10.1727581385775,1.74354237421899,12.8566525784997,"modelWheatSlide","Wheat",13,2005,40.6874924945142,36.9037276132099,50.3032554423966,53.9240774583361,47.9288410818252
12.3872174050928,19.3445009857873,1.2552438308078,5.36762819723702,4.93071334874214,"modelSoySlide","Soy",13,2005,38.9876882547337,34.2785870810404,37.523007344293,42.1470512788948,42.781178993066
9.68675560017241,7.13115686110904,9.01714657461648,7.74523185434156,6.14571838807521,"modelCornSlide","Corn",14,2006,160.142663176252,150.447525885003,158.310164960167,190.709060382185,145.474136498483
18.2139269239955,5.7324120647805,6.69281558087248,7.9157844587173,4.31672084520992,"modelWheatSlide","Wheat",14,2006,39.2573150764822,52.7898492437229,56.5471922578624,50.6463185477055,47.9856915887966
14.0525638350286,5.150699770754,12.1648650955406,1.18612502451736,2.28675667073367,"modelSoySlide","Soy",14,2006,36.5276603701128,39.9572659128865,44.8659460382162,45.5337562610328,39.8918351015861
17.1707322066623,19.0725197856481,4.43482904945926,15.7202693279253,0.0635105108457103,"modelCornSlide","Corn",15,2007,134.183413825207,140.813815572972,169.150352582457,130.633582541716,164.895207657105
0.31210525631536,13.1897858276062,1.4233531120586,11.7575369121487,11.5866111879557,"modelWheatSlide","Wheat",15,2007,56.1747789435366,59.9905864886313,54.2171557883678,51.4084669795884,50.3956316228652
13.1869545584324,20.3353011549913,8.5411498623366,10.0502090107633,1.1102844959969,"modelSoySlide","Soy",15,2007,43.0110427322043,48.1341204619965,48.8435174380515,42.9195815141977,43.9829737557586
5.3563534166619,9.97735159570193,4.67535890855943,13.307444662568,11.8644239919709,"modelCornSlide","Corn",16,2008,164.679945055008,194.659912324392,147.753193691733,186.957283693237,177.864434147234
13.6049539239383,1.14710463098539,12.0542848880817,11.3792401587212,12.8533975725641,"modelWheatSlide","Wheat",16,2008,60.2106255796873,54.369092452958,51.5449710485176,50.5138331095289,49.6735633836385
13.5348937550394,2.3155571546896,4.0708596497994,4.75505336945095,5.91073760773035,"modelSoySlide","Soy",16,2008,45.4139575020158,46.0420007196103,40.5876352634218,41.4315517842888,39.5174902047533
14.0537802526688,2.05328755002615,15.8574334266884,14.1226472158923,12.3827731295177,"modelCornSlide","Corn",17,2009,201.875191047224,151.817404297459,191.164765154036,181.455009073269,175.317126082048
5.06573703187158,7.65161903120549,14.7403758276387,16.1478456116304,14.2934985204237,"modelWheatSlide","Wheat",17,2009,52.2138446324706,49.5197447543545,48.5979857782459,47.7957280013707,47.138575813767
2.92502564364597,0.967305410495921,9.49104778933834,10.5181380869051,10.5189266421511,"modelSoySlide","Soy",17,2009,43.6837384603593,38.6227508899066,39.3713942116378,37.5823820034999,37.1346454435073
9.3280191146735,9.40025066093075,9.01312884292443,7.93544769728066,22.6545485118672,"modelCornSlide","Corn",18,2010,140.541570372256,180.510413590536,173.33087486025,168.379298407758,230.59055120231
9.84149547669659,12.9277789199918,14.399305567068,12.5216234123312,12.3220871136656,"modelWheatSlide","Wheat",18,2010,50.5270879192804,49.6311660156046,48.7923958267712,48.1131071232179,52.6067477318006
0.488036883536033,8.17758679002512,9.19237570659497,9.19438170256709,5.80471927492151,"modelSoySlide","Soy",18,2010,39.1903343845791,39.9427497463391,38.1392022032301,37.6843315934347,47.0976403625392
15.5542884630122,12.7036128881685,10.3732320705238,24.5643475308712,27.9782568506602,"modelCornSlide","Corn",19,2011,190.66457596397,179.198744492188,172.182242030017,234.180973358038,246.998035721774
15.4136674971137,16.8681643123502,15.0498291575458,14.5796190894953,13.2267639058489,"modelWheatSlide","Wheat",19,2011,48.2142095266452,47.3851463419604,46.7225939633498,51.2522285463028,51.1962092955491
8.23687729188255,9.23645180575734,9.2385718401503,5.91969182687137,5.39669403652283,"modelSoySlide","Soy",19,2011,39.9169583780311,38.1206902415819,37.6659926863376,47.0401540865643,49.1937191010081
3.3753895682336,4.27549237024111,18.7076925236799,22.782967458526,13.3771438261918,"modelCornSlide","Corn",20,2012,164.366869413491,162.669768097576,223.170461944518,236.971127194955,219.951659022812
12.1975829037042,10.3649169796801,9.38393224411055,7.8809265343789,8.17016619847337,"modelWheatSlide","Wheat",20,2012,50.0473777448886,49.2992956611759,54.3696406535337,54.3502533447164,61.5259886470228
6.07120001301418,6.08883712312031,2.60977264224454,2.07565314355505,3.6251383750547,"modelSoySlide","Soy",20,2012,39.450095994534,38.9731325939051,48.6951136788777,50.9206603653514,49.221940728151
2.05028579074074,17.1893256911558,21.6584828308603,12.4109550888093,18.1436930890175,"modelCornSlide","Corn",21,2013,159.198445833556,220.315932299373,234.80087186356,218.07725287229,215.021521422012
6.98351037966155,5.80928498578534,4.16668351519148,5.01511912433274,6.96008296934071,"modelWheatSlide","Wheat",21,2013,51.1590692911861,56.5144290085288,56.541656726037,63.6398701866971,54.893551048089
3.6109730757712,0.0685287648369268,0.453763374196401,6.41312360881748,1.97666449602537,"modelSoySlide","Soy",21,2013,40.001446173555,49.9657356175815,52.2359569545821,50.5462337141883,48.0314343969476
16.0090413846203,20.9354197407211,11.7629271482066,17.6374153069977,4.02880642764675,"modelCornSlide","Corn",22,2014,218.096997803086,233.405360099592,216.820078667521,214.100095858736,179.969835119829
3.93151817046332,2.03584207377338,4.21976176719424,5.11373093110753,0.906746085276248,"modelWheatSlide","Wheat",22,2014,57.641089097722,57.7988531764737,64.1727596159799,55.9828987506466,57.5168452686075
1.59707651401392,2.09852014362907,8.32601522107567,0.342903030254802,4.6332087687468,"modelSoySlide","Soy",22,2014,50.798538257007,53.0912304746871,51.4548572300109,48.8319775151751,46.0386118582486
9.36238407661337,3.85768783455112,11.297392480538,0.237319783052223,6.30885674979628,"modelCornSlide","Corn",23,2015,211.069401267864,201.483914399029,202.561254314579,172.58943677532,203.049916392111
0.704095706350602,3.32202310730857,3.87945152875273,1.94694271371747,13.5020594722836,"modelWheatSlide","Wheat",23,2015,58.5845835332531,64.7742445181033,56.7111235980359,58.109757346819,60.1560915203103
1.48976666684494,7.68054775567881,0.916006469406758,4.04928970067347,7.33213966394501,"modelSoySlide","Soy",23,2015,52.7746786667594,51.1482601839474,48.5511568299907,45.7816874682963,53.6660698319725
4.25933602237152,3.06264585582398,9.08700729341573,3.74108176890399,9.33914069357992,"modelCornSlide","Corn",24,2016,185.736888116599,187.5740154576,157.279477382391,183.854533821393,161.376329565428
2.87893476242916,3.4371450811099,2.36262168309444,14.0434089818122,19.6689798319408,"modelWheatSlide","Wheat",24,2016,65.0711137091725,56.9720844021452,58.3466943593638,60.4430067603604,57.4411103193316
7.12361400341458,1.40878846304815,3.5443422449745,6.7908507486581,5.45464369128099,"modelSoySlide","Soy",24,2016,50.8837166516219,48.3096936531064,45.5595105877888,53.3954253743291,49.5636825349021
